"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"1","group","Granite-Basalt/Dolerite",0,0.214751302985474,0.00625301513983345,0.423249590831114,0.0407967892205776
"2","group","Quartz-Basalt/Dolerite",0,0.145870381231583,-0.0952836253138299,0.387024387776996,0.399123906347383
"3","group","Sandstone-Basalt/Dolerite",0,0.202183606508449,-0.00316695628992442,0.407534169306822,0.0553821431462895
"4","group","Quartz-Granite",0,-0.068880921753891,-0.205071433078091,0.0673095895703091,0.556709447341441
"5","group","Sandstone-Granite",0,-0.0125676964770252,-0.0631785070163824,0.0380431140623321,0.917518234374182
"6","group","Sandstone-Quartz",0,0.0563132252768659,-0.0750076526587928,0.187634103212525,0.68254756449399
